f;t;r;value
Entero;1;1;30.0
Medio Pollo;1;1;43.0
Medio Pollo Superior;1;1;57.0
Medio Pollo Inferior;1;1;50.0
Cuarto de Pollo Superior;1;1;70.0
Muslo Entero;1;1;65.0
Pechuga Completa;1;1;127.0
Ala Completa;1;1;48.0
Media Pechuga;1;1;94.0
Blanqueta;1;1;3.0
Alón;1;1;1.0
Punta;1;1;1.0
Jamoncito;1;1;40.0
Medio Muslo;1;1;45.0
Entero;2;1;60.0
Medio Pollo;2;1;86.0
Medio Pollo Superior;2;1;478.33930824284744
Medio Pollo Inferior;2;1;100.0
Cuarto de Pollo Superior;2;1;551.1810435337693
Muslo Entero;2;1;595.7066738737569
Pechuga Completa;2;1;937.1116799171957
Ala Completa;2;1;412.6832270574114
Media Pechuga;2;1;483.15046163174975
Blanqueta;2;1;6.0
Alón;2;1;2.0
Punta;2;1;5.6040773811153795
Jamoncito;2;1;80.0
Medio Muslo;2;1;1031.4607854764056
Entero;3;1;60.0
Medio Pollo;3;1;86.0
Medio Pollo Superior;3;1;114.0
Medio Pollo Inferior;3;1;641.1614461464253
Cuarto de Pollo Superior;3;1;225.7251310758411
Muslo Entero;3;1;1130.2252023154242
Pechuga Completa;3;1;1033.670676361228
Ala Completa;3;1;694.3104963850367
Media Pechuga;3;1;1453.8586305555937
Blanqueta;3;1;6.0
Alón;3;1;10.147834323242684
Punta;3;1;7.0818210403323345
Jamoncito;3;1;80.0
Medio Muslo;3;1;100.43592063374308
Entero;4;1;410.3128744939836
Medio Pollo;4;1;86.0
Medio Pollo Superior;4;1;114.0
Medio Pollo Inferior;4;1;173.32260897122023
Cuarto de Pollo Superior;4;1;882.9441423721382
Muslo Entero;4;1;830.1856693539919
Pechuga Completa;4;1;2008.1373190007214
Ala Completa;4;1;682.5584638845197
Media Pechuga;4;1;1710.3405436368062
Blanqueta;4;1;42.45490580733947
Alón;4;1;22.73918442186123
Punta;4;1;10.046073751314449
Jamoncito;4;1;80.0
Medio Muslo;4;1;90.0
Entero;5;1;650.5847136487239
Medio Pollo;5;1;437.37407394720503
Medio Pollo Superior;5;1;114.0
Medio Pollo Inferior;5;1;100.0
Cuarto de Pollo Superior;5;1;322.13239880714355
Muslo Entero;5;1;778.8276910621257
Pechuga Completa;5;1;2113.3719747269115
Ala Completa;5;1;914.8782763140583
Media Pechuga;5;1;1953.37682732671
Blanqueta;5;1;44.32556329769544
Alón;5;1;37.74951597678379
Punta;5;1;15.1787360299248
Jamoncito;5;1;80.0
Medio Muslo;5;1;973.6993418859495
Entero;6;1;678.530006092348
Medio Pollo;6;1;1001.712218198989
Medio Pollo Superior;6;1;114.0
Medio Pollo Inferior;6;1;100.0
Cuarto de Pollo Superior;6;1;138.0
Muslo Entero;6;1;852.502103436145
