f;t;r;value
Entero;1;1;27.119999999999997
Medio Pollo;1;1;40.67999999999999
Medio Pollo Superior;1;1;226.22190353168804
Medio Pollo Inferior;1;1;47.459999999999994
Cuarto de Pollo Superior;1;1;279.9738546338644
Muslo Entero;1;1;288.748444706313
Pechuga Completa;1;1;485.176962289363
Ala Completa;1;1;253.64740015478267
Media Pechuga;1;1;260.55834628317587
Blanqueta;1;1;0.0
Alón;1;1;0.0
Punta;1;1;0.0
Jamoncito;1;1;44.748
Medio Muslo;1;1;556.616848648114
Entero;2;1;27.119999999999997
Medio Pollo;2;1;40.67999999999999
Medio Pollo Superior;2;1;50.172
Medio Pollo Inferior;2;1;308.3289840022788
Cuarto de Pollo Superior;2;1;115.26533851981159
Muslo Entero;2;1;552.9472567670326
Pechuga Completa;2;1;533.5993923302248
Ala Completa;2;1;426.9008724818861
Media Pechuga;2;1;786.5744393720441
Blanqueta;2;1;0.0
Alón;2;1;0.0
Punta;2;1;0.0
Jamoncito;2;1;44.748
Medio Muslo;2;1;54.580983630449644
Entero;3;1;181.59787016151324
Medio Pollo;3;1;40.67999999999999
Medio Pollo Superior;3;1;50.172
Medio Pollo Inferior;3;1;82.22716724935192
Cuarto de Pollo Superior;3;1;448.4744697324077
Muslo Entero;3;1;394.5389678527659
Pechuga Completa;3;1;1040.1297090781313
Ala Completa;3;1;419.20028620616415
Media Pechuga;3;1;924.9354871236796
Blanqueta;3;1;0.0
Alón;3;1;0.0
Punta;3;1;0.0
Jamoncito;3;1;44.748
Medio Muslo;3;1;48.815999999999995
Entero;4;1;287.4642542942769
Medio Pollo;4;1;201.89914974415132
Medio Pollo Superior;4;1;50.172
Medio Pollo Inferior;4;1;47.459999999999994
Cuarto de Pollo Superior;4;1;164.6143008242037
Muslo Entero;4;1;362.04496738924075
Pechuga Completa;4;1;1093.07925305491
Ala Completa;4;1;562.0684571742088
Media Pechuga;4;1;1056.0347465603438
Blanqueta;4;1;0.0
Alón;4;1;0.0
Punta;4;1;0.0
Jamoncito;4;1;44.748
Medio Muslo;4;1;525.5978472599112
Entero;5;1;300.12226653528063
Medio Pollo;5;1;460.40986737704566
Medio Pollo Superior;5;1;50.172
Medio Pollo Inferior;5;1;47.459999999999994
Cuarto de Pollo Superior;5;1;70.512
Muslo Entero;5;1;392.8806082826375
Pechuga Completa;5;1;1273.780805934776
Ala Completa;5;1;758.7071772313085
Media Pechuga;5;1;1464.2283642923892
Blanqueta;5;1;0.0
Alón;5;1;0.0
Punta;5;1;0.0
Jamoncito;5;1;113.97905994707828
Medio Muslo;5;1;252.5322810081073
Entero;6;1;423.2967387871538
Medio Pollo;6;1;222.7568016968774
Medio Pollo Superior;6;1;287.0726091955042
Medio Pollo Inferior;6;1;81.84066348934611
Cuarto de Pollo Superior;6;1;70.512
Muslo Entero;6;1;690.2926983331698
Pechuga Completa;6;1;863.2926928173454
Ala Completa;6;1;854.5505799724476
Media Pechuga;6;1;1384.1715958321965
Blanqueta;6;1;0.0
Alón;6;1;0.0
Punta;6;1;0.0
Jamoncito;6;1;80.66546400923279
Medio Muslo;6;1;108.63416493608783
Entero;7;1;453.09286867749034
Medio Pollo;7;1;309.29180227089626
Medio Pollo Superior;7;1;50.172
Medio Pollo Inferior;7;1;122.21424299462323
Cuarto de Pollo Superior;7;1;121.39256518175877
Muslo Entero;7;1;992.7824392074612
Pechuga Completa;7;1;1277.5475798998175
Ala Completa;7;1;1081.0868129464882
Media Pechuga;7;1;1915.4488270857532
Blanqueta;7;1;0.0
Alón;7;1;0.0
Punta;7;1;0.0
Jamoncito;7;1;316.9191124387009
Medio Muslo;7;1;506.36333598723223
Entero;8;1;418.9242694675818
Medio Pollo;8;1;557.2528868858427
Medio Pollo Superior;8;1;50.172
Medio Pollo Inferior;8;1;211.2201985660731
Cuarto de Pollo Superior;8;1;323.0878416687296
Muslo Entero;8;1;1101.539387030736
Pechuga Completa;8;1;1793.281152359486
Ala Completa;8;1;965.9355757512307
Media Pechuga;8;1;2453.623555496785
Blanqueta;8;1;0.0
Alón;8;1;0.0
Punta;8;1;0.0
Jamoncito;8;1;282.1012164416244
Medio Muslo;8;1;139.0131459256677
Entero;9;1;590.8577343202812
Medio Pollo;9;1;393.39254504678183
Medio Pollo Superior;9;1;402.11545912912214
Medio Pollo Inferior;9;1;441.4769766045916
Cuarto de Pollo Superior;9;1;158.58280859585088
Muslo Entero;9;1;1365.4387384107263
Pechuga Completa;9;1;1647.8290018262267
Ala Completa;9;1;995.9678670836488
Media Pechuga;9;1;2011.1205906570904
Blanqueta;9;1;0.0
Alón;9;1;0.0
Punta;9;1;0.0
Jamoncito;9;1;431.7866688623342
Medio Muslo;9;1;48.815999999999995
Entero;10;1;413.54837622257764
Medio Pollo;10;1;146.66657953373982
Medio Pollo Superior;10;1;163.67687947923267
Medio Pollo Inferior;10;1;616.5922059807692
Cuarto de Pollo Superior;10;1;578.0747372866913
Muslo Entero;10;1;1548.0064034115762
Pechuga Completa;10;1;1789.9123375262175
Ala Completa;10;1;1186.9027728450635
Media Pechuga;10;1;2134.741697618589
Blanqueta;10;1;0.0
Alón;10;1;0.0
Punta;10;1;0.0
Jamoncito;10;1;570.9473537253766
Medio Muslo;10;1;182.3836865312765
Entero;11;1;317.36599924285855
Medio Pollo;11;1;40.67999999999999
Medio Pollo Superior;11;1;247.76973686771692
Medio Pollo Inferior;11;1;884.6802424808498
Cuarto de Pollo Superior;11;1;828.1385810252883
Muslo Entero;11;1;1599.7506341141896
Pechuga Completa;11;1;2224.6712918771905
Ala Completa;11;1;1248.8965464674798
Media Pechuga;11;1;2599.972501789916
Blanqueta;11;1;0.0
Alón;11;1;0.0
Punta;11;1;0.0
Jamoncito;11;1;749.9102301159195
Medio Muslo;11;1;368.02247671750865
Entero;12;1;528.7971067475072
