f;t;r;value
Entero;1;1;922.0000000000327
Medio Pollo;1;1;1021.4999999999832
Medio Pollo Superior;1;1;1258.8387096774195
Medio Pollo Inferior;1;1;1118.4193548387098
Cuarto de Pollo Superior;1;1;1459.1612903225807
Muslo Entero;1;1;1305.241935483864
Pechuga Completa;1;1;1877.4193548387098
Ala Completa;1;1;810.1935483870967
Media Pechuga;1;1;2175.241935483863
Blanqueta;1;1;0.2069892473108329
Alón;1;1;0.10161290322531796
Punta;1;1;0.030107526881575693
Jamoncito;1;1;1095.4623655913979
Medio Muslo;1;1;1956.1827956989246
Entero;2;1;923.0
Medio Pollo;2;1;1021.5
Medio Pollo Superior;2;1;1258.8387096774195
Medio Pollo Inferior;2;1;1118.4193548387098
Cuarto de Pollo Superior;2;1;1458.8709677419356
Muslo Entero;2;1;1304.8225806451612
Pechuga Completa;2;1;1877.4193548387098
Ala Completa;2;1;810.1935483870967
Media Pechuga;2;1;2175.0
Blanqueta;2;1;0.1774193548387097
Alón;2;1;0.08709677419354839
Punta;2;1;0.025806451612903226
Jamoncito;2;1;1095.4623655913979
Medio Muslo;2;1;1956.1827956989246
Entero;3;1;922.0
Medio Pollo;3;1;1021.5
Medio Pollo Superior;3;1;1258.8387096774195
Medio Pollo Inferior;3;1;1118.4193548387098
Cuarto de Pollo Superior;3;1;1459.1612903225807
Muslo Entero;3;1;1305.2419354838712
Pechuga Completa;3;1;1877.4193548387098
Ala Completa;3;1;810.1935483870967
Media Pechuga;3;1;2175.241935483871
Blanqueta;3;1;0.20698924731182797
Alón;3;1;0.10161290322580646
Punta;3;1;0.03010752688172043
Jamoncito;3;1;1095.4623655913979
Medio Muslo;3;1;1956.1827956989246
Entero;4;1;923.0
Medio Pollo;4;1;1021.5
Medio Pollo Superior;4;1;1258.8387096774195
Medio Pollo Inferior;4;1;1118.4193548387098
Cuarto de Pollo Superior;4;1;1458.8709677419356
Muslo Entero;4;1;1304.8225806451612
Pechuga Completa;4;1;1877.4193548387098
Ala Completa;4;1;810.1935483870967
Media Pechuga;4;1;2175.0
Blanqueta;4;1;0.1774193548387097
Alón;4;1;0.08709677419354839
Punta;4;1;0.025806451612903226
Jamoncito;4;1;1095.4623655913979
Medio Muslo;4;1;1956.1827956989246
Entero;5;1;923.0
Medio Pollo;5;1;1021.5
Medio Pollo Superior;5;1;1258.8387096774195
Medio Pollo Inferior;5;1;1118.4193548387098
Cuarto de Pollo Superior;5;1;1458.8709677419356
Muslo Entero;5;1;1304.8225806451612
Pechuga Completa;5;1;1877.4193548387098
Ala Completa;5;1;810.1935483870967
Media Pechuga;5;1;2175.0
Blanqueta;5;1;0.1774193548387097
Alón;5;1;0.08709677419354839
Punta;5;1;0.025806451612903226
Jamoncito;5;1;1095.4623655913979
Medio Muslo;5;1;1956.1827956989246
Entero;6;1;923.0
Medio Pollo;6;1;1021.5
Medio Pollo Superior;6;1;1258.8387096774195
Medio Pollo Inferior;6;1;1118.4193548387098
Cuarto de Pollo Superior;6;1;1458.8709677419356
Muslo Entero;6;1;1304.8225806451612
Pechuga Completa;6;1;1877.4193548387098
Ala Completa;6;1;810.1935483870967
Media Pechuga;6;1;2175.0
Blanqueta;6;1;0.1774193548387097
Alón;6;1;0.08709677419354839
Punta;6;1;0.025806451612903226
Jamoncito;6;1;1095.4623655913979
Medio Muslo;6;1;1956.1827956989246
Entero;7;1;922.0
Medio Pollo;7;1;1021.5
Medio Pollo Superior;7;1;1258.8387096774195
Medio Pollo Inferior;7;1;1118.4193548387098
Cuarto de Pollo Superior;7;1;1459.1612903225807
Muslo Entero;7;1;1305.2419354838712
Pechuga Completa;7;1;1877.4193548387098
Ala Completa;7;1;810.1935483870967
Media Pechuga;7;1;2175.241935483871
Blanqueta;7;1;0.20698924731182797
Alón;7;1;0.10161290322580646
Punta;7;1;0.03010752688172043
Jamoncito;7;1;1095.4623655913979
Medio Muslo;7;1;1956.1827956989246
Entero;8;1;922.0
Medio Pollo;8;1;1021.5
Medio Pollo Superior;8;1;1258.8387096774195
Medio Pollo Inferior;8;1;1118.4193548387098
Cuarto de Pollo Superior;8;1;1459.1612903225807
Muslo Entero;8;1;1305.2419354838712
Pechuga Completa;8;1;1877.4193548387098
Ala Completa;8;1;810.1935483870967
Media Pechuga;8;1;2175.241935483871
Blanqueta;8;1;0.20698924731182797
Alón;8;1;0.10161290322580646
Punta;8;1;0.03010752688172043
Jamoncito;8;1;1095.4623655913979
Medio Muslo;8;1;1956.1827956989246
Entero;9;1;922.0
Medio Pollo;9;1;1021.5
Medio Pollo Superior;9;1;1258.8387096774195
Medio Pollo Inferior;9;1;1118.4193548387098
Cuarto de Pollo Superior;9;1;1459.1612903225807
Muslo Entero;9;1;1305.2419354838712
Pechuga Completa;9;1;1877.4193548387098
Ala Completa;9;1;810.1935483870967
Media Pechuga;9;1;2175.241935483871
Blanqueta;9;1;0.20698924731182797
Alón;9;1;0.10161290322580646
Punta;9;1;0.03010752688172043
Jamoncito;9;1;1095.4623655913979
Medio Muslo;9;1;1956.1827956989246
Entero;10;1;923.0
Medio Pollo;10;1;1021.5
Medio Pollo Superior;10;1;1258.8387096774195
Medio Pollo Inferior;10;1;1118.4193548387098
Cuarto de Pollo Superior;10;1;1458.8709677419356
Muslo Entero;10;1;1304.8225806451612
Pechuga Completa;10;1;1877.4193548387098
Ala Completa;10;1;810.1935483870967
Media Pechuga;10;1;2175.0
Blanqueta;10;1;0.1774193548387097
Alón;10;1;0.08709677419354839
Punta;10;1;0.025806451612903226
Jamoncito;10;1;1095.4623655913979
Medio Muslo;10;1;1956.1827956989246
Entero;11;1;923.0
Medio Pollo;11;1;1021.5
Medio Pollo Superior;11;1;1258.8387096774195
Medio Pollo Inferior;11;1;1118.4193548387098
Cuarto de Pollo Superior;11;1;1458.8709677419356
Muslo Entero;11;1;1304.8225806451612
Pechuga Completa;11;1;1877.4193548387098
Ala Completa;11;1;810.1935483870967
Media Pechuga;11;1;2175.0
Blanqueta;11;1;0.1774193548387097
Alón;11;1;0.08709677419354839
Punta;11;1;0.025806451612903226
Jamoncito;11;1;1095.4623655913979
Medio Muslo;11;1;1956.1827956989246
Entero;12;1;923.0
Medio Pollo;12;1;1021.5
Medio Pollo Superior;12;1;1258.8387096774195
Medio Pollo Inferior;12;1;1118.4193548387098
Cuarto de Pollo Superior;12;1;1458.8709677419356
Muslo Entero;12;1;1304.8225806451612
Pechuga Completa;12;1;1877.4193548387098
Ala Completa;12;1;810.1935483870967
Media Pechuga;12;1;2175.0
Blanqueta;12;1;0.1774193548387097
Alón;12;1;0.08709677419354839
Punta;12;1;0.025806451612903226
Jamoncito;12;1;1095.4623655913979
Medio Muslo;12;1;1956.1827956989246
Entero;13;1;922.0
Medio Pollo;13;1;1021.5
Medio Pollo Superior;13;1;1258.8387096774195
Medio Pollo Inferior;13;1;1118.4193548387098
Cuarto de Pollo Superior;13;1;1459.1612903225807
Muslo Entero;13;1;1305.2419354838712
Pechuga Completa;13;1;1877.4193548387098
Ala Completa;13;1;810.1935483870967
Media Pechuga;13;1;2175.241935483871
Blanqueta;13;1;0.20698924731182797
Alón;13;1;0.10161290322580646
Punta;13;1;0.03010752688172043
Jamoncito;13;1;1095.4623655913979
Medio Muslo;13;1;1956.1827956989246
Entero;14;1;923.0
Medio Pollo;14;1;1021.5
Medio Pollo Superior;14;1;1258.8387096774195
Medio Pollo Inferior;14;1;1118.4193548387098
Cuarto de Pollo Superior;14;1;1458.8709677419356
Muslo Entero;14;1;1304.8225806451612
Pechuga Completa;14;1;1877.4193548387098
Ala Completa;14;1;810.1935483870967
Media Pechuga;14;1;2175.0
Blanqueta;14;1;0.1774193548387097
Alón;14;1;0.08709677419354839
Punta;14;1;0.025806451612903226
Jamoncito;14;1;1095.4623655913979
Medio Muslo;14;1;1956.1827956989246
Entero;15;1;923.0
Medio Pollo;15;1;1021.5
Medio Pollo Superior;15;1;1258.8387096774195
Medio Pollo Inferior;15;1;1118.4193548387098
Cuarto de Pollo Superior;15;1;1458.8709677419356
Muslo Entero;15;1;1304.8225806451612
Pechuga Completa;15;1;1877.4193548387098
Ala Completa;15;1;810.1935483870967
Media Pechuga;15;1;2175.0
Blanqueta;15;1;0.1774193548387097
Alón;15;1;0.08709677419354839
Punta;15;1;0.025806451612903226
Jamoncito;15;1;1095.4623655913979
Medio Muslo;15;1;1956.1827956989246
Entero;16;1;923.0
Medio Pollo;16;1;1021.5
Medio Pollo Superior;16;1;1258.8387096774195
Medio Pollo Inferior;16;1;1118.4193548387098
Cuarto de Pollo Superior;16;1;1458.8709677419356
Muslo Entero;16;1;1304.8225806451612
Pechuga Completa;16;1;1877.4193548387098
Ala Completa;16;1;810.1935483870967
Media Pechuga;16;1;2175.0
Blanqueta;16;1;0.1774193548387097
Alón;16;1;0.08709677419354839
Punta;16;1;0.025806451612903226
Jamoncito;16;1;1095.4623655913979
Medio Muslo;16;1;1956.1827956989246
Entero;17;1;923.0
Medio Pollo;17;1;1021.5
Medio Pollo Superior;17;1;1258.8387096774195
Medio Pollo Inferior;17;1;1118.4193548387098
Cuarto de Pollo Superior;17;1;1458.8709677419356
Muslo Entero;17;1;1304.8225806451612
Pechuga Completa;17;1;1877.4193548387098
Ala Completa;17;1;810.1935483870967
Media Pechuga;17;1;2175.0
Blanqueta;17;1;0.1774193548387097
Alón;17;1;0.08709677419354839
Punta;17;1;0.025806451612903226
Jamoncito;17;1;1095.4623655913979
Medio Muslo;17;1;1956.1827956989246
Entero;18;1;923.0
Medio Pollo;18;1;1021.5
Medio Pollo Superior;18;1;1258.8387096774195
Medio Pollo Inferior;18;1;1118.4193548387098
Cuarto de Pollo Superior;18;1;1458.8709677419356
Muslo Entero;18;1;1304.8225806451612
Pechuga Completa;18;1;1877.4193548387098
Ala Completa;18;1;810.1935483870967
Media Pechuga;18;1;2175.0
Blanqueta;18;1;0.1774193548387097
Alón;18;1;0.08709677419354839
Punta;18;1;0.025806451612903226
Jamoncito;18;1;1095.4623655913979
Medio Muslo;18;1;1956.1827956989246
Entero;19;1;923.0
Medio Pollo;19;1;1021.5
Medio Pollo Superior;19;1;1258.8387096774195
Medio Pollo Inferior;19;1;1118.4193548387098
Cuarto de Pollo Superior;19;1;1458.8709677419356
Muslo Entero;19;1;1304.8225806451612
Pechuga Completa;19;1;1877.4193548387098
Ala Completa;19;1;810.1935483870967
Media Pechuga;19;1;2175.0
Blanqueta;19;1;0.1774193548387097
Alón;19;1;0.08709677419354839
Punta;19;1;0.025806451612903226
Jamoncito;19;1;1095.4623655913979
Medio Muslo;19;1;1956.1827956989246
Entero;20;1;923.0
Medio Pollo;20;1;1021.5
Medio Pollo Superior;20;1;1258.8387096774195
Medio Pollo Inferior;20;1;1118.4193548387098
Cuarto de Pollo Superior;20;1;1458.8709677419356
Muslo Entero;20;1;1304.8225806451612
