k;t;r;value
p1;4;1;9656.14399999999
p2;4;1;-0.0
p3;4;1;24677.448000000004
p4;4;1;-0.0
p5;4;1;-0.0
p6;4;1;-0.0
p7;4;1;16292.386999999999
p8;4;1;-0.0
p9;4;1;-0.0
p10;4;1;-0.0
p11;4;1;10353.07899999977
p12;4;1;9219.750000000002
p13;4;1;-0.0
p14;4;1;-0.0
p15;4;1;35632.236000000004
p16;4;1;-0.0
p17;4;1;28926.378000000186
p18;4;1;-0.0
p19;4;1;-0.0
p20;4;1;-0.0
p21;4;1;4815.099
p22;4;1;-0.0
p23;4;1;-0.0
p24;4;1;54794.87999999999
p25;4;1;-0.0
p26;4;1;-0.0
p27;4;1;-0.0
p28;4;1;-0.0
p1;5;1;9656.14399999999
p2;5;1;-0.0
p3;5;1;24677.448000000004
p4;5;1;-0.0
p5;5;1;-0.0
p6;5;1;-0.0
p7;5;1;16292.386999999999
p8;5;1;-0.0
p9;5;1;-0.0
p10;5;1;-0.0
p11;5;1;10353.079
p12;5;1;9219.750000000002
p13;5;1;-0.0
p14;5;1;-0.0
p15;5;1;35632.236000000004
p16;5;1;-0.0
p17;5;1;28926.377999999957
p18;5;1;-0.0
p19;5;1;-0.0
p20;5;1;-0.0
p21;5;1;4815.099
p22;5;1;-0.0
p23;5;1;-0.0
p24;5;1;54794.88000000006
p25;5;1;-0.0
p26;5;1;-0.0
p27;5;1;-0.0
p28;5;1;-0.0
p1;6;1;9656.143999999982
p2;6;1;-0.0
p3;6;1;24677.448000000004
p4;6;1;-0.0
p5;6;1;-0.0
p6;6;1;-0.0
p7;6;1;16292.387000000024
p8;6;1;-0.0
p9;6;1;-0.0
p10;6;1;-0.0
p11;6;1;10353.079
p12;6;1;9219.750000000002
p13;6;1;-0.0
p14;6;1;-0.0
p15;6;1;35632.236000000004
p16;6;1;-0.0
p17;6;1;28926.37800000007
p18;6;1;-0.0
p19;6;1;-0.0
p20;6;1;-0.0
p21;6;1;4815.099
p22;6;1;-0.0
p23;6;1;-0.0
p24;6;1;54794.8799999999
p25;6;1;-0.0
p26;6;1;-0.0
p27;6;1;-0.0
p28;6;1;-0.0
p1;7;1;9656.14399999999
p2;7;1;-0.0
p3;7;1;24677.448000000004
p4;7;1;-0.0
p5;7;1;-0.0
p6;7;1;-0.0
p7;7;1;16292.387000000024
p8;7;1;-0.0
p9;7;1;-0.0
p10;7;1;-0.0
p11;7;1;10353.079
p12;7;1;9219.74999999991
p13;7;1;-0.0
p14;7;1;-0.0
p15;7;1;35632.236000000004
p16;7;1;-0.0
p17;7;1;28926.37800000005
p18;7;1;-0.0
p19;7;1;-0.0
p20;7;1;-0.0
p21;7;1;4815.099
p22;7;1;-0.0
p23;7;1;-0.0
p24;7;1;54794.87999999999
p25;7;1;-0.0
p26;7;1;-0.0
p27;7;1;-0.0
p28;7;1;-0.0
p1;8;1;9656.144
p2;8;1;-0.0
p3;8;1;11614.353000000001
p4;8;1;-0.0
p5;8;1;16330.875000000004
p6;8;1;-0.0
p7;8;1;23375.649999999998
p8;8;1;-0.0
p9;8;1;-0.0
p10;8;1;-0.0
p11;8;1;-0.0
p12;8;1;9219.750000000002
p13;8;1;-0.0
p14;8;1;-0.0
p15;8;1;35632.236000000004
p16;8;1;-0.0
p17;8;1;28926.378
p18;8;1;-0.0
p19;8;1;-0.0
p20;8;1;-0.0
p21;8;1;4815.099
p22;8;1;-0.0
p23;8;1;-0.0
p24;8;1;54794.87999999999
p25;8;1;-0.0
p26;8;1;-0.0
p27;8;1;-0.0
p28;8;1;-0.0
p1;9;1;9656.144
p2;9;1;-0.0
p3;9;1;24677.448000000004
p4;9;1;-0.0
p5;9;1;-0.0
p6;9;1;-0.0
p7;9;1;16292.386999999999
p8;9;1;-0.0
p9;9;1;-0.0
p10;9;1;-0.0
p11;9;1;10353.079
p12;9;1;9219.750000000002
p13;9;1;-0.0
p14;9;1;-0.0
p15;9;1;35632.236000000004
p16;9;1;-0.0
p17;9;1;28926.378
p18;9;1;-0.0
p19;9;1;-0.0
p20;9;1;-0.0
p21;9;1;4815.099
p22;9;1;-0.0
p23;9;1;-0.0
p24;9;1;54794.87999999999
p25;9;1;-0.0
p26;9;1;-0.0
p27;9;1;-0.0
p28;9;1;-0.0
p1;10;1;9656.144
p2;10;1;-0.0
p3;10;1;11614.353000000001
p4;10;1;-0.0
p5;10;1;16330.875000000004
p6;10;1;-0.0
p7;10;1;23375.649999999998
p8;10;1;-0.0
p9;10;1;-0.0
p10;10;1;-0.0
p11;10;1;-0.0
p12;10;1;9219.750000000002
p13;10;1;-0.0
p14;10;1;-0.0
p15;10;1;35632.236000000004
p16;10;1;-0.0
p17;10;1;28926.378
p18;10;1;-0.0
p19;10;1;-0.0
p20;10;1;-0.0
p21;10;1;4815.099
p22;10;1;-0.0
p23;10;1;-0.0
p24;10;1;54794.87999999999
p25;10;1;-0.0
p26;10;1;-0.0
p27;10;1;-0.0
p28;10;1;-0.0
p1;11;1;9656.144
p2;11;1;-0.0
p3;11;1;24677.448000000004
p4;11;1;-0.0
p5;11;1;-0.0
p6;11;1;-0.0
p7;11;1;16292.386999999999
p8;11;1;-0.0
p9;11;1;-0.0
p10;11;1;-0.0
p11;11;1;10353.079
p12;11;1;9219.750000000002
p13;11;1;-0.0
p14;11;1;-0.0
p15;11;1;35632.236000000004
p16;11;1;-0.0
p17;11;1;28926.378
p18;11;1;-0.0
p19;11;1;-0.0
p20;11;1;-0.0
p21;11;1;4815.099
p22;11;1;-0.0
p23;11;1;-0.0
p24;11;1;54794.87999999999
p25;11;1;-0.0
p26;11;1;-0.0
p27;11;1;-0.0
p28;11;1;-0.0
p1;12;1;9656.143999999977
p2;12;1;-0.0
p3;12;1;24677.448000000033
p4;12;1;-0.0
p5;12;1;-0.0
p6;12;1;-0.0
p7;12;1;16292.386999999999
p8;12;1;-0.0
p9;12;1;-0.0
p10;12;1;-0.0
p11;12;1;10353.079
p12;12;1;9219.750000000002
p13;12;1;-0.0
p14;12;1;-0.0
p15;12;1;35632.236000000004
p16;12;1;-0.0
p17;12;1;28926.378
p18;12;1;-0.0
p19;12;1;-0.0
p20;12;1;-0.0
p21;12;1;4815.099
p22;12;1;-0.0
p23;12;1;-0.0
p24;12;1;54794.87999999999
p25;12;1;-0.0
p26;12;1;-0.0
p27;12;1;-0.0
p28;12;1;-0.0
p1;13;1;9656.144
p2;13;1;-0.0
p3;13;1;24677.448000000004
p4;13;1;-0.0
p5;13;1;-0.0
p6;13;1;-0.0
p7;13;1;16292.386999999999
p8;13;1;-0.0
p9;13;1;-0.0
p10;13;1;-0.0
p11;13;1;10353.079
p12;13;1;9219.750000000002
p13;13;1;-0.0
p14;13;1;-0.0
p15;13;1;35632.236000000004
p16;13;1;-0.0
p17;13;1;28926.378
p18;13;1;-0.0
p19;13;1;-0.0
p20;13;1;-0.0
p21;13;1;4815.099
p22;13;1;-0.0
p23;13;1;-0.0
p24;13;1;54794.87999999999
p25;13;1;-0.0
p26;13;1;-0.0
p27;13;1;-0.0
p28;13;1;-0.0
p1;14;1;9656.144
p2;14;1;-0.0
p3;14;1;24677.44800000002
p4;14;1;-0.0
p5;14;1;-0.0
p6;14;1;-0.0
p7;14;1;16292.386999999999
p8;14;1;-0.0
p9;14;1;-0.0
p10;14;1;-0.0
p11;14;1;10353.079
p12;14;1;9219.750000000002
p13;14;1;-0.0
p14;14;1;-0.0
p15;14;1;35632.236000000004
p16;14;1;-0.0
p17;14;1;28926.378
p18;14;1;-0.0
p19;14;1;-0.0
p20;14;1;-0.0
p21;14;1;4815.099
p22;14;1;-0.0
p23;14;1;-0.0
p24;14;1;54794.87999999999
p25;14;1;-0.0
p26;14;1;-0.0
p27;14;1;-0.0
p28;14;1;-0.0
p1;15;1;1207.018
p2;15;1;-0.0
p3;15;1;32547.861000000004
p4;15;1;-0.0
p5;15;1;-0.0
p6;15;1;-0.0
p7;15;1;-0.0
p8;15;1;-0.0
p9;15;1;-0.0
p10;15;1;-0.0
p11;15;1;-0.0
p12;15;1;107530.50000000001
p13;15;1;-0.0
p14;15;1;-0.0
p15;15;1;-0.0
p16;15;1;38169.71799999999
p17;15;1;-0.0
p18;15;1;-0.0
p19;15;1;-0.0
p20;15;1;-0.0
p21;15;1;-0.0
p22;15;1;-0.0
p23;15;1;-0.0
p24;15;1;34464.23999999999
p25;15;1;-0.0
p26;15;1;-0.0
p27;15;1;-0.0
p28;15;1;-0.0
p1;16;1;10768.228000000001
p2;16;1;-0.0
p3;16;1;89309.24700000002
p4;16;1;-0.0
p5;16;1;-0.0
p6;16;1;-0.0
p7;16;1;-0.0
p8;16;1;-0.0
p9;16;1;-0.0
p10;16;1;-0.0
p11;16;1;-0.0
p12;16;1;-0.0
p13;16;1;-0.0
p14;16;1;-0.0
p15;16;1;10486.221000000001
p16;16;1;-0.0
p17;16;1;60249.024000000005
p18;16;1;-0.0
p19;16;1;-0.0
p20;16;1;-0.0
p21;16;1;-0.0
p22;16;1;-0.0
p23;16;1;-0.0
p24;16;1;-0.0
p25;16;1;-0.0
p26;16;1;-0.0
p27;16;1;-0.0
p28;16;1;-0.0
p1;17;1;10768.228000000001
p2;17;1;-0.0
p3;17;1;-0.0
p4;17;1;-0.0
p5;17;1;-0.0
p6;17;1;-0.0
p7;17;1;47959.777
p8;17;1;-0.0
p9;17;1;-0.0
p10;17;1;-0.0
p11;17;1;-0.0
p12;17;1;-0.0
p13;17;1;-0.0
p14;17;1;-0.0
p15;17;1;-0.0
p16;17;1;27332.417999999998
p17;17;1;-0.0
p18;17;1;-0.0
p19;17;1;-0.0
p20;17;1;-0.0
p21;17;1;-0.0
p22;17;1;-0.0
p23;17;1;-0.0
p24;17;1;101305.29599999999
p25;17;1;-0.0
p26;17;1;-0.0
p27;17;1;-0.0
p28;17;1;-0.0
p1;18;1;10761.447
p2;18;1;-0.0
p3;18;1;-0.0
p4;18;1;-0.0
p5;18;1;-0.0
p6;18;1;-0.0
p7;18;1;-0.0
p8;18;1;-0.0
p9;18;1;-0.0
p10;18;1;-0.0
p11;18;1;-0.0
p12;18;1;133394.25000000003
p13;18;1;-0.0
p14;18;1;-0.0
p15;18;1;20297.445000000003
p16;18;1;-0.0
p17;18;1;-0.0
p18;18;1;-0.0
p19;18;1;-0.0
p20;18;1;-0.0
p21;18;1;-0.0
p22;18;1;-0.0
p23;18;1;-0.0
p24;18;1;75201.62399999998
p25;18;1;-0.0
p26;18;1;-0.0
p27;18;1;-0.0
p28;18;1;-0.0
p1;19;1;10768.228000000001
p2;19;1;-0.0
p3;19;1;54612.69000000001
p4;19;1;-0.0
p5;19;1;-0.0
p6;19;1;-0.0
p7;19;1;-0.0
p8;19;1;-0.0
p9;19;1;-0.0
p10;19;1;-0.0
p11;19;1;-0.0
p12;19;1;-0.0
p13;19;1;-0.0
p14;19;1;-0.0
p15;19;1;76046.49300000002
p16;19;1;-0.0
p17;19;1;35211.827000000005
p18;19;1;-0.0
p19;19;1;-0.0
p20;19;1;-0.0
p21;19;1;-0.0
p22;19;1;-0.0
p23;19;1;-0.0
p24;19;1;-0.0
p25;19;1;-0.0
p26;19;1;-0.0
p27;19;1;-0.0
p28;19;1;-0.0
p1;20;1;10768.228000000001
p2;20;1;-0.0
p3;20;1;-0.0
p4;20;1;-0.0
p5;20;1;-0.0
p6;20;1;-0.0
p7;20;1;64296.269
p8;20;1;-0.0
p9;20;1;-0.0
p10;20;1;-0.0
p11;20;1;-0.0
p12;20;1;-0.0
p13;20;1;-0.0
p14;20;1;-0.0
p15;20;1;-0.0
p16;20;1;-0.0
p17;20;1;31351.173000000003
p18;20;1;-0.0
p19;20;1;-0.0
p20;20;1;-0.0
p21;20;1;-0.0
p22;20;1;-0.0
p23;20;1;-0.0
p24;20;1;85084.27199999998
p25;20;1;-0.0
p26;20;1;-0.0
p27;20;1;-0.0
p28;20;1;-0.0
p1;21;1;10761.447
p2;21;1;-0.0
p3;21;1;-0.0
p4;21;1;-0.0
p5;21;1;-0.0
p6;21;1;-0.0
p7;21;1;2558.09
p8;21;1;-0.0
p9;21;1;-0.0
p10;21;1;-0.0
p11;21;1;-0.0
p12;21;1;111862.50000000001
p13;21;1;-0.0
p14;21;1;-0.0
p15;21;1;69172.93200000002
p16;21;1;-0.0
p17;21;1;-0.0
p18;21;1;-0.0
p19;21;1;-0.0
p20;21;1;-0.0
p21;21;1;-0.0
p22;21;1;-0.0
p23;21;1;-0.0
p24;21;1;32583.383999999995
p25;21;1;-0.0
p26;21;1;-0.0
p27;21;1;-0.0
p28;21;1;-0.0
p1;22;1;10775.009000000002
p2;22;1;-0.0
p3;22;1;54612.69000000001
p4;22;1;-0.0
p5;22;1;-0.0
p6;22;1;-0.0
p7;22;1;-0.0
p8;22;1;-0.0
p9;22;1;-0.0
p10;22;1;-0.0
p11;22;1;-0.0
p12;22;1;-0.0
p13;22;1;-0.0
p14;22;1;-0.0
p15;22;1;-0.0
p16;22;1;-0.0
p17;22;1;59811.61
p18;22;1;-0.0
p19;22;1;-0.0
p20;22;1;-0.0
p21;22;1;-0.0
p22;22;1;-0.0
p23;22;1;-0.0
p24;22;1;58828.39199999999
p25;22;1;-0.0
p26;22;1;-0.0
p27;22;1;-0.0
p28;22;1;-0.0
p1;23;1;10761.447
p2;23;1;-0.0
p3;23;1;-0.0
p4;23;1;-0.0
p5;23;1;-0.0
p6;23;1;-0.0
p7;23;1;32884.688
p8;23;1;-0.0
p9;23;1;-0.0
p10;23;1;-0.0
p11;23;1;-0.0
p12;23;1;-0.0
p13;23;1;-0.0
p14;23;1;-0.0
p15;23;1;36716.03400000001
p16;23;1;-0.0
p17;23;1;-0.0
p18;23;1;-0.0
p19;23;1;-0.0
p20;23;1;-0.0
p21;23;1;-0.0
p22;23;1;-0.0
p23;23;1;-0.0
p24;23;1;117667.65599999997
p25;23;1;-0.0
p26;23;1;-0.0
p27;23;1;-0.0
p28;23;1;-0.0
p1;24;1;10768.228000000001
p2;24;1;-0.0
p3;24;1;57974.09700000001
p4;24;1;-0.0
p5;24;1;-0.0
p6;24;1;-0.0
p7;24;1;-0.0
p8;24;1;-0.0
p9;24;1;-0.0
p10;24;1;-0.0
p11;24;1;-0.0
p12;24;1;-0.0
p13;24;1;-0.0
p14;24;1;-0.0
p15;24;1;75656.706
p16;24;1;-0.0
p17;24;1;31674.479
p18;24;1;-0.0
p19;24;1;-0.0
p20;24;1;-0.0
p21;24;1;-0.0
p22;24;1;-0.0
p23;24;1;-0.0
p24;24;1;-0.0
p25;24;1;-0.0
p26;24;1;-0.0
p27;24;1;-0.0
p28;24;1;-0.0
p1;25;1;10775.009000000002
p2;25;1;-0.0
p3;25;1;-0.0
p4;25;1;-0.0
p5;25;1;-0.0
p6;25;1;-0.0
p7;25;1;64296.269
p8;25;1;-0.0
p9;25;1;-0.0
p10;25;1;-0.0
p11;25;1;-0.0
p12;25;1;30623.250000000004
p13;25;1;-0.0
p14;25;1;-0.0
p15;25;1;2196.117
p16;25;1;-0.0
p17;25;1;31674.479
p18;25;1;-0.0
p19;25;1;-0.0
p20;25;1;-0.0
p21;25;1;-0.0
p22;25;1;-0.0
p23;25;1;-0.0
p24;25;1;58828.39199999999
p25;25;1;-0.0
p26;25;1;-0.0
p27;25;1;-0.0
p28;25;1;-0.0
p1;26;1;10775.009000000002
p2;26;1;-0.0
p3;26;1;-0.0
p4;26;1;-0.0
p5;26;1;54955.17500000001
p6;26;1;-0.0
p7;26;1;-0.0
p8;26;1;-0.0
p9;26;1;-0.0
p10;26;1;-0.0
p11;26;1;-0.0
p12;26;1;-0.0
p13;26;1;-0.0
p14;26;1;-0.0
p15;26;1;31116.411000000004
p16;26;1;6136.1539999999995
p17;26;1;33329.045
p18;26;1;-0.0
p19;26;1;-0.0
p20;26;1;-0.0
p21;26;1;-0.0
p22;26;1;-0.0
p23;26;1;-0.0
p24;26;1;58828.39199999999
p25;26;1;-0.0
p26;26;1;-0.0
p27;26;1;-0.0
p28;26;1;-0.0
p1;27;1;10775.009000000002
p2;27;1;-0.0
p3;27;1;-0.0
p4;27;1;-0.0
p5;27;1;9116.800000000003
p6;27;1;-0.0
p7;27;1;32152.545
p8;27;1;-0.0
p9;27;1;-0.0
p10;27;1;-0.0
p11;27;1;-0.0
p12;27;1;62201.25000000001
p13;27;1;-0.0
p14;27;1;-0.0
p15;27;1;16713.306000000004
p16;27;1;17459.264
p17;27;1;-0.0
p18;27;1;-0.0
p19;27;1;-0.0
p20;27;1;-0.0
p21;27;1;-0.0
p22;27;1;-0.0
p23;27;1;-0.0
p24;27;1;58828.39199999999
p25;27;1;-0.0
p26;27;1;-0.0
p27;27;1;-0.0
p28;27;1;-0.0
p1;28;1;10775.009000000002
p2;28;1;-0.0
p3;28;1;27306.345000000005
p4;28;1;-0.0
p5;28;1;-0.0
p6;28;1;-0.0
p7;28;1;17350.907
p8;28;1;-0.0
p9;28;1;-0.0
p10;28;1;-0.0
p11;28;1;-0.0
p12;28;1;3605.2500000000005
p13;28;1;-0.0
p14;28;1;-0.0
p15;28;1;38921.658
p16;28;1;-0.0
p17;28;1;31674.479
p18;28;1;-0.0
p19;28;1;-0.0
p20;28;1;-0.0
p21;28;1;-0.0
p22;28;1;-0.0
p23;28;1;-0.0
p24;28;1;58828.39199999999
p25;28;1;-0.0
p26;28;1;-0.0
p27;28;1;-0.0
p28;28;1;-0.0
p1;29;1;0.0
p2;29;1;-0.0
p3;29;1;-0.0
p4;29;1;-0.0
p5;29;1;-0.0
p6;29;1;-0.0
p7;29;1;-0.0
p8;29;1;-0.0
p9;29;1;-0.0
p10;29;1;-0.0
p11;29;1;4435.192
p12;29;1;21873.750000000004
p13;29;1;-0.0
p14;29;1;-0.0
p15;29;1;28939.308000000005
p16;29;1;-0.0
p17;29;1;41982.235
p18;29;1;-0.0
p19;29;1;-0.0
p20;29;1;-0.0
p21;29;1;-0.0
p22;29;1;-0.0
p23;29;1;-0.0
p24;29;1;115917.26399999998
p25;29;1;-0.0
p26;29;1;-0.0
p27;29;1;-0.0
p28;29;1;-0.0
p1;30;1;0.0
p2;30;1;-0.0
p3;30;1;52293.075000000004
p4;30;1;-0.0
p5;30;1;-0.0
p6;30;1;-0.0
p7;30;1;-0.0
p8;30;1;-0.0
p9;30;1;-0.0
p10;30;1;-0.0
p11;30;1;-0.0
p12;30;1;27445.500000000004
p13;30;1;-0.0
p14;30;1;-0.0
p15;30;1;56652.21300000001
p16;30;1;-0.0
p17;30;1;54106.21
p18;30;1;-0.0
p19;30;1;-0.0
p20;30;1;-0.0
p21;30;1;-0.0
p22;30;1;-0.0
p23;30;1;-0.0
p24;30;1;-0.0
p25;30;1;-0.0
p26;30;1;-0.0
p27;30;1;-0.0
p28;30;1;-0.0
p1;31;1;10822.476
p2;31;1;-0.0
p3;31;1;-0.0
p4;31;1;-0.0
p5;31;1;-0.0
p6;31;1;-0.0
p7;31;1;82158.794
p8;31;1;-0.0
p9;31;1;-0.0
p10;31;1;-0.0
p11;31;1;-0.0
p12;31;1;52069.50000000001
p13;31;1;-0.0
p14;31;1;-0.0
p15;31;1;51680.05200000001
p16;31;1;-0.0
p17;31;1;-0.0
p18;31;1;-0.0
p19;31;1;-0.0
p20;31;1;-0.0
p21;31;1;-0.0
p22;31;1;-0.0
p23;31;1;-0.0
p24;31;1;-0.0
p25;31;1;-0.0
p26;31;1;-0.0
p27;31;1;-0.0
p28;31;1;-0.0
p1;32;1;17386.484
p2;32;1;-0.0
p3;32;1;-0.0
p4;32;1;-0.0
p5;32;1;34299.92500000001
p6;32;1;-0.0
p7;32;1;-0.0
p8;32;1;-0.0
p9;32;1;-0.0
p10;32;1;-0.0
p11;32;1;-0.0
p12;32;1;51599.25000000001
p13;32;1;-0.0
p14;32;1;-0.0
p15;32;1;-0.0
p16;32;1;37295.259999999995
p17;32;1;-0.0
p18;32;1;-0.0
p19;32;1;-0.0
p20;32;1;-0.0
p21;32;1;-0.0
p22;32;1;-0.0
p23;32;1;-0.0
p24;32;1;59295.88799999999
p25;32;1;-0.0
p26;32;1;-0.0
p27;32;1;-0.0
p28;32;1;-0.0
p1;33;1;6.781000000000001
p2;33;1;-0.0
p3;33;1;27436.569000000003
p4;33;1;-0.0
p5;33;1;-0.0
p6;33;1;-0.0
p7;33;1;-0.0
p8;33;1;-0.0
p9;33;1;-0.0
p10;33;1;-0.0
p11;33;1;-0.0
p12;33;1;-0.0
p13;33;1;-0.0
p14;33;1;-0.0
p15;33;1;45443.46000000001
p16;33;1;-0.0
p17;33;1;-0.0
p18;33;1;-0.0
p19;33;1;-0.0
p20;33;1;-0.0
p21;33;1;-0.0
p22;33;1;-0.0
p23;33;1;-0.0
p24;33;1;128811.45599999998
p25;33;1;-0.0
p26;33;1;-0.0
p27;33;1;-0.0
p28;33;1;-0.0
p1;34;1;10815.695000000002
p2;34;1;-0.0
p3;34;1;82317.846
p4;34;1;-0.0
p5;34;1;-0.0
p6;34;1;-0.0
p7;34;1;20085.416999999998
p8;34;1;-0.0
p9;34;1;-0.0
p10;34;1;-0.0
p11;34;1;-0.0
p12;34;1;20847.750000000004
p13;34;1;-0.0
p14;34;1;-0.0
p15;34;1;-0.0
p16;34;1;-0.0
p17;34;1;43275.459
p18;34;1;-0.0
p19;34;1;-0.0
p20;34;1;-0.0
p21;34;1;-0.0
p22;34;1;-0.0
p23;34;1;-0.0
p24;34;1;-0.0
p25;34;1;-0.0
p26;34;1;-0.0
p27;34;1;-0.0
p28;34;1;-0.0
p1;35;1;10822.476
p2;35;1;-0.0
p3;35;1;-0.0
p4;35;1;-0.0
p5;35;1;-0.0
p6;35;1;-0.0
p7;35;1;-0.0
p8;35;1;-0.0
p9;35;1;-0.0
p10;35;1;-0.0
p11;35;1;-0.0
p12;35;1;-0.0
p13;35;1;-0.0
p14;35;1;-0.0
p15;35;1;71378.55600000001
p16;35;1;-0.0
p17;35;1;4954.189
p18;35;1;-0.0
p19;35;1;-0.0
p20;35;1;-0.0
p21;35;1;-0.0
p22;35;1;-0.0
p23;35;1;-0.0
p24;35;1;112796.99999999999
p25;35;1;-0.0
p26;35;1;-0.0
p27;35;1;-0.0
p28;35;1;-0.0
p1;36;1;10822.476
p2;36;1;-0.0
p3;36;1;-0.0
p4;36;1;-0.0
p5;36;1;-0.0
p6;36;1;-0.0
p7;36;1;49044.76
p8;36;1;-0.0
p9;36;1;-0.0
p10;36;1;-0.0
p11;36;1;39439.687
p12;36;1;-0.0
p13;36;1;-0.0
p14;36;1;-0.0
p15;36;1;-0.0
p16;36;1;-0.0
p17;36;1;93045.565
p18;36;1;-0.0
p19;36;1;-0.0
p20;36;1;-0.0
p21;36;1;-0.0
p22;36;1;-0.0
p23;36;1;-0.0
p24;36;1;-0.0
p25;36;1;-0.0
p26;36;1;-0.0
p27;36;1;-0.0
p28;36;1;-0.0
p1;37;1;10822.476
p2;37;1;-0.0
p3;37;1;61465.72800000001
p4;37;1;-0.0
p5;37;1;-0.0
p6;37;1;-0.0
p7;37;1;-0.0
p8;37;1;-0.0
p9;37;1;-0.0
p10;37;1;-0.0
p11;37;1;-0.0
p12;37;1;-0.0
p13;37;1;-0.0
p14;37;1;-0.0
p15;37;1;39282.924000000006
p16;37;1;-0.0
p17;37;1;2624.484
p18;37;1;-0.0
p19;37;1;-0.0
p20;37;1;-0.0
p21;37;1;-0.0
p22;37;1;-0.0
p23;37;1;-0.0
p24;37;1;70059.16799999999
p25;37;1;-0.0
p26;37;1;-0.0
p27;37;1;-0.0
p28;37;1;-0.0
p1;38;1;10829.257000000001
p2;38;1;-0.0
p3;38;1;26850.561000000005
p4;38;1;-0.0
p5;38;1;-0.0
p6;38;1;-0.0
p7;38;1;-0.0
p8;38;1;-0.0
p9;38;1;-0.0
p10;38;1;-0.0
p11;38;1;-0.0
p12;38;1;85443.00000000001
p13;38;1;-0.0
p14;38;1;-0.0
p15;38;1;38598.420000000006
p16;38;1;-0.0
p17;38;1;-0.0
p18;38;1;-0.0
p19;38;1;-0.0
p20;38;1;-0.0
p21;38;1;-0.0
p22;38;1;-0.0
p23;38;1;-0.0
p24;38;1;54881.85599999999
p25;38;1;-0.0
p26;38;1;-0.0
p27;38;1;-0.0
p28;38;1;-0.0
p1;39;1;10822.476
p2;39;1;-0.0
p3;39;1;-0.0
p4;39;1;-0.0
p5;39;1;-0.0
p6;39;1;-0.0
p7;39;1;45578.106999999996
p8;39;1;-0.0
p9;39;1;-0.0
p10;39;1;-0.0
p11;39;1;-0.0
p12;39;1;-0.0
p13;39;1;-0.0
p14;39;1;-0.0
p15;39;1;51518.433000000005
p16;39;1;-0.0
p17;39;1;31893.186
p18;39;1;-0.0
p19;39;1;-0.0
p20;39;1;-0.0
p21;39;1;-0.0
p22;39;1;-0.0
p23;39;1;-0.0
p24;39;1;48532.60799999999
p25;39;1;-0.0
p26;39;1;-0.0
p27;39;1;-0.0
p28;39;1;-0.0
p1;40;1;10822.476
p2;40;1;-0.0
p3;40;1;42135.603
p4;40;1;-0.0
p5;40;1;-0.0
p6;40;1;-0.0
p7;40;1;-0.0
p8;40;1;-0.0
p9;40;1;-0.0
p10;40;1;-0.0
p11;40;1;-0.0
p12;40;1;-0.0
p13;40;1;-0.0
p14;40;1;-0.0
p15;40;1;38940.672000000006
p16;40;1;-0.0
p17;40;1;31893.186
p18;40;1;-0.0
p19;40;1;-0.0
p20;40;1;-0.0
p21;40;1;-0.0
p22;40;1;-0.0
p23;40;1;-0.0
p24;40;1;62807.54399999999
p25;40;1;-0.0
p26;40;1;-0.0
p27;40;1;-0.0
p28;40;1;-0.0
p1;41;1;10822.476
p2;41;1;-0.0
