f;t;r;value
Entero;1;1;20.0
Medio Pollo;1;1;30.0
Medio Pollo Superior;1;1;37.0
Medio Pollo Inferior;1;1;35.0
Cuarto de Pollo Superior;1;1;53.0
Muslo Entero;1;1;39.0
Pechuga Completa;1;1;95.0
Ala Completa;1;1;43.0
Media Pechuga;1;1;74.0
Blanqueta;1;1;1.0
Alón;1;1;0.0
Punta;1;1;0.0
Jamoncito;1;1;33.0
Medio Muslo;1;1;36.0
Entero;2;1;40.0
Medio Pollo;2;1;60.0
Medio Pollo Superior;2;1;333.660624678006
Medio Pollo Inferior;2;1;70.0
Cuarto de Pollo Superior;2;1;413.1656708885441
Muslo Entero;2;1;426.15824651756725
Pechuga Completa;2;1;715.736769460063
Ala Completa;2;1;374.0252011868175
Media Pechuga;2;1;384.45838352408146
Blanqueta;2;1;0.9387290077910295
Alón;2;1;0.0
Punta;2;1;0.010883989956801485
Jamoncito;2;1;66.0
Medio Muslo;2;1;821.0717402046594
Entero;3;1;40.0
Medio Pollo;3;1;60.0
Medio Pollo Superior;3;1;74.0
Medio Pollo Inferior;3;1;454.50042072372344
Cuarto de Pollo Superior;3;1;170.36763656783978
Muslo Entero;3;1;815.7443956590713
Pechuga Completa;3;1;787.1512349764998
Ala Completa;3;1;629.5105351152138
Media Pechuga;3;1;1160.2465099170033
Blanqueta;3;1;0.8071909187603934
Alón;3;1;0.011345377427482178
Punta;3;1;0.010690614805401288
Jamoncito;3;1;66.0
Medio Muslo;3;1;80.49914656153078
Entero;4;1;267.3935886821739
Medio Pollo;4;1;60.0
Medio Pollo Superior;4;1;74.0
Medio Pollo Inferior;4;1;121.01691518843177
Cuarto de Pollo Superior;4;1;662.0588924354098
Muslo Entero;4;1;582.3783554203368
Pechuga Completa;4;1;1534.415237643411
Ala Completa;4;1;618.1657207649349
Media Pechuga;4;1;1364.4957966673685
Blanqueta;4;1;0.8741536493977278
Alón;4;1;0.04683814960761028
Punta;4;1;0.018020304985878612
Jamoncito;4;1;66.0
Medio Muslo;4;1;72.0
Entero;5;1;424.5386980225038
Medio Pollo;5;1;297.7863565547948
Medio Pollo Superior;5;1;74.0
Medio Pollo Inferior;5;1;70.0
Cuarto de Pollo Superior;5;1;243.27636584727225
Muslo Entero;5;1;534.3243033555472
Pechuga Completa;5;1;1612.5085837183346
Ala Completa;5;1;828.8056414232843
Media Pechuga;5;1;1557.7391185628687
Blanqueta;5;1;0.7688172043000803
Alón;5;1;0.07305790527180395
Punta;5;1;0.025748920930998197
Jamoncito;5;1;66.0
Medio Muslo;5;1;775.3097650234042
Entero;6;1;444.2083325962211
Medio Pollo;6;1;679.0706008510986
Medio Pollo Superior;6;1;74.0
Medio Pollo Inferior;6;1;70.0
Cuarto de Pollo Superior;6;1;104.0
Muslo Entero;6;1;579.6853790451615
Pechuga Completa;6;1;1879.0752972958985
Ala Completa;6;1;1118.7742534141216
Media Pechuga;6;1;2159.7422598326575
Blanqueta;6;1;0.6437978936331519
Alón;6;1;0.06346465072114028
Punta;6;1;0.030700217193350324
Jamoncito;6;1;168.12020633457564
Medio Muslo;6;1;372.49789117493015
Entero;7;1;626.8815955045601
Medio Pollo;7;1;328.5498550101413
Medio Pollo Superior;7;1;423.4109280169679
Medio Pollo Inferior;7;1;120.70894319962463
Cuarto de Pollo Superior;7;1;104.0
Muslo Entero;7;1;1018.263162121156
Pechuga Completa;7;1;1273.815050949529
Ala Completa;7;1;1260.089231126258
Media Pechuga;7;1;2041.5892013297446
Blanqueta;7;1;0.6394115804955208
Alón;7;1;0.07110977193639209
Punta;7;1;0.028442928606897854
Jamoncito;7;1;118.99639447507502
Medio Muslo;7;1;160.29289007327748
Entero;8;1;670.8286897380611
Medio Pollo;8;1;456.1825992196078
Medio Pollo Superior;8;1;74.0
Medio Pollo Inferior;8;1;180.2569955672891
Cuarto de Pollo Superior;8;1;179.25376497115576
Muslo Entero;8;1;1464.7501482369646
Pechuga Completa;8;1;1884.9445136109628
Ala Completa;8;1;1594.1439380429947
Media Pechuga;8;1;2825.379300626497
Blanqueta;8;1;0.6853230247847165
Alón;8;1;0.09465143362575966
Punta;8;1;0.03285108007414496
Jamoncito;8;1;467.40975919998425
Medio Muslo;8;1;746.8384307497047
Entero;9;1;620.584898361019
Medio Pollo;9;1;821.9069128109738
Medio Pollo Superior;9;1;74.0
Medio Pollo Inferior;9;1;311.53421617414654
Cuarto de Pollo Superior;9;1;476.9607547405053
Muslo Entero;9;1;1625.4693133875257
Pechuga Completa;9;1;2645.786139133884
Ala Completa;9;1;1424.355188591875
Media Pechuga;9;1;3619.343022886681
Blanqueta;9;1;0.6478076821472109
Alón;9;1;0.11567420174239612
Punta;9;1;0.026428217250156996
Jamoncito;9;1;416.04433686130926
Medio Muslo;9;1;204.94457738161805
Entero;10;1;874.174079559665
Medio Pollo;10;1;580.2249926943637
Medio Pollo Superior;10;1;593.0906476830711
Medio Pollo Inferior;10;1;650.9177240940572
Cuarto de Pollo Superior;10;1;234.75294381756885
Muslo Entero;10;1;2015.0330943901836
Pechuga Completa;10;1;2431.17617820325
Ala Completa;10;1;1468.6502941466788
Media Pechuga;10;1;2966.83349956251
Blanqueta;10;1;0.5349339698323359
Alón;10;1;0.09149744933547801
Punta;10;1;0.023536877286524413
Jamoncito;10;1;636.8451478813134
Medio Muslo;10;1;72.0
Entero;11;1;613.6558522768712
Medio Pollo;11;1;216.70762351336475
Medio Pollo Superior;11;1;241.41132666553494
Medio Pollo Inferior;11;1;909.1997733214572
Cuarto de Pollo Superior;11;1;853.1963930673293
Muslo Entero;11;1;2284.208265860759
Pechuga Completa;11;1;2640.7691854466857
Ala Completa;11;1;1750.2082099308473
Media Pechuga;11;1;3149.0998342430603
Blanqueta;11;1;0.5189546859107808
Alón;11;1;0.05560978477172644
Punta;11;1;0.022386005453730973
Jamoncito;11;1;842.0968954669194
Medio Muslo;11;1;269.00248750925834
Entero;12;1;472.79393932739254
Medio Pollo;12;1;60.0
Medio Pollo Superior;12;1;365.4420897753937
Medio Pollo Inferior;12;1;1304.3397854047525
Cuarto de Pollo Superior;12;1;1221.70517292589
Muslo Entero;12;1;2360.4108013524965
Pechuga Completa;12;1;3282.1484315657453
Ala Completa;12;1;1841.632885966107
Media Pechuga;12;1;3835.231292854656
Blanqueta;12;1;0.4333944622928713
Alón;12;1;0.07671095751041748
Punta;12;1;0.013987542829701334
Jamoncito;12;1;1106.0856826003503
Medio Muslo;12;1;542.8386961349445
Entero;13;1;785.6392306321605
Medio Pollo;13;1;368.8419784479778
Medio Pollo Superior;13;1;634.9291472972575
Medio Pollo Inferior;13;1;1044.9563373361239
Cuarto de Pollo Superior;13;1;701.9964358159102
Muslo Entero;13;1;2839.5847789769723
Pechuga Completa;13;1;3084.202615300562
Ala Completa;13;1;2051.638432952833
Media Pechuga;13;1;4339.075542675763
Blanqueta;13;1;0.4359873565482802
Alón;13;1;0.061674731137884214
Punta;13;1;0.019968076077067784
Jamoncito;13;1;1057.2566572398923
Medio Muslo;13;1;1272.9357642309585
Entero;14;1;1080.5312347965637
Medio Pollo;14;1;276.5250996960591
Medio Pollo Superior;14;1;1113.8049354580053
Medio Pollo Inferior;14;1;1320.8475476943172
Cuarto de Pollo Superior;14;1;1003.5954528074217
Muslo Entero;14;1;2951.878227823588
Pechuga Completa;14;1;2533.083902170553
Ala Completa;14;1;2399.659765820675
Media Pechuga;14;1;3670.742193685993
Blanqueta;14;1;0.4530421026176089
Alón;14;1;0.08943609709106318
Punta;14;1;0.01737094334960347
Jamoncito;14;1;928.9078927870112
Medio Muslo;14;1;604.358193656544
Entero;15;1;966.7846031602164
Medio Pollo;15;1;670.922107079036
Medio Pollo Superior;15;1;710.1360047083367
Medio Pollo Inferior;15;1;1769.0896314005918
Cuarto de Pollo Superior;15;1;951.6437706852971
Muslo Entero;15;1;3346.73355730496
Pechuga Completa;15;1;2994.769892370774
Ala Completa;15;1;2631.8484385040183
Media Pechuga;15;1;3724.0483565583895
Blanqueta;15;1;0.4492544030373539
Alón;15;1;0.08945369670078973
Punta;15;1;0.010481867508858992
Jamoncito;15;1;906.726771472393
Medio Muslo;15;1;638.5807278316643
Entero;16;1;273.6600686598823
Medio Pollo;16;1;411.42938327497484
Medio Pollo Superior;16;1;88.39286655624824
Medio Pollo Inferior;16;1;1293.9250553895185
Cuarto de Pollo Superior;16;1;104.0
Muslo Entero;16;1;2666.299417838616
Pechuga Completa;16;1;5888.635835638153
Ala Completa;16;1;2727.473927048107
Media Pechuga;16;1;3035.946590008636
Blanqueta;16;1;9.536647807449746
Alón;16;1;0.0
Punta;16;1;0.6253839403641841
Jamoncito;16;1;1427.412459740668
Medio Muslo;16;1;2476.0771458580434
Entero;17;1;1945.1500925393261
Medio Pollo;17;1;1629.2209628549197
Medio Pollo Superior;17;1;351.8547145700436
Medio Pollo Inferior;17;1;262.8584897887705
Cuarto de Pollo Superior;17;1;1741.3725846139523
Muslo Entero;17;1;3430.5927701125192
Pechuga Completa;17;1;3534.5410612070455
Ala Completa;17;1;1982.989413469005
Media Pechuga;17;1;1417.7605285696225
Blanqueta;17;1;143.30481769686384
Alón;17;1;62.644548367866136
Punta;17;1;21.509413632378138
Jamoncito;17;1;817.8774995888388
Medio Muslo;17;1;1719.7832951133896
Entero;18;1;1243.7748538787419
