f;t;r;value
Entero;1;1;546.1577171057302
Medio Pollo;1;1;675.8299694463942
Medio Pollo Superior;1;1;586.2336365863728
Medio Pollo Inferior;1;1;805.31516519743
Cuarto de Pollo Superior;1;1;751.9410504083781
Muslo Entero;1;1;634.3576614004628
Pechuga Completa;1;1;954.4927176858491
Ala Completa;1;1;383.7051686546147
Media Pechuga;1;1;1468.1667347644889
Blanqueta;1;1;2.125258305239576e-12
Alón;1;1;4.0634742508163036e-12
Punta;1;1;2.586793623263939e-12
Jamoncito;1;1;860.9329615010877
Medio Muslo;1;1;897.9101475045301
Entero;2;1;491.3242583836823
Medio Pollo;2;1;694.2360691390903
Medio Pollo Superior;2;1;953.1672228228279
Medio Pollo Inferior;2;1;458.41061313941304
Cuarto de Pollo Superior;2;1;1145.665273798347
Muslo Entero;2;1;632.4704914421535
Pechuga Completa;2;1;1343.5488236748486
Ala Completa;2;1;439.21415854637934
Media Pechuga;2;1;1115.6070846091263
Blanqueta;2;1;2.4476768332283728e-12
Alón;2;1;3.0202671110599694e-12
Punta;2;1;3.4986374436494225e-12
Jamoncito;2;1;873.2865907799031
Medio Muslo;2;1;2032.7614295050903
Entero;3;1;320.8753300270958
Medio Pollo;3;1;649.4878074389901
Medio Pollo Superior;3;1;824.3593092616436
Medio Pollo Inferior;3;1;886.4550236200384
Cuarto de Pollo Superior;3;1;666.0158871368309
Muslo Entero;3;1;1045.6428394125019
Pechuga Completa;3;1;864.8801308682015
Ala Completa;3;1;635.2890596704322
Media Pechuga;3;1;1548.594827242859
Blanqueta;3;1;1.1093426221168508e-12
Alón;3;1;2.636261055264078e-12
Punta;3;1;3.0650739749433186e-12
Jamoncito;3;1;1091.1895207769046
Medio Muslo;3;1;1938.5942883660528
Entero;4;1;352.86759732369427
Medio Pollo;4;1;414.62354519172163
Medio Pollo Superior;4;1;929.0417095738251
Medio Pollo Inferior;4;1;919.8844605645779
Cuarto de Pollo Superior;4;1;1260.63527171739
Muslo Entero;4;1;922.5396021924347
Pechuga Completa;4;1;1338.8185237329094
Ala Completa;4;1;472.16793093497887
Media Pechuga;4;1;1556.7460155684182
Blanqueta;4;1;1.8429450614010897e-12
Alón;4;1;2.4272140809681146e-12
Punta;4;1;2.432623622488333e-12
Jamoncito;4;1;1102.551422461023
Medio Muslo;4;1;958.7288326297368
Entero;5;1;414.59736581964074
Medio Pollo;5;1;341.50494453633684
Medio Pollo Superior;5;1;806.6247451894861
Medio Pollo Inferior;5;1;809.4574416441538
Cuarto de Pollo Superior;5;1;1276.209913824276
Muslo Entero;5;1;860.6238024929208
Pechuga Completa;5;1;1205.3327469552455
Ala Completa;5;1;413.87479798257647
Media Pechuga;5;1;1247.207816367665
Blanqueta;5;1;2.3960326242884592e-12
Alón;5;1;3.8551066548043524e-12
Punta;5;1;2.806350521640428e-12
Jamoncito;5;1;763.4451158522959
Medio Muslo;5;1;1781.5179533131889
Entero;6;1;341.4048472400344
Medio Pollo;6;1;714.3923624184192
Medio Pollo Superior;6;1;555.28419661997
Medio Pollo Inferior;6;1;657.4089068264458
Cuarto de Pollo Superior;6;1;1278.6966966625212
Muslo Entero;6;1;599.9987037718014
Pechuga Completa;6;1;1822.8019443447658
Ala Completa;6;1;523.1100055892006
Media Pechuga;6;1;1792.5546010935461
Blanqueta;6;1;1.4403327399354032e-12
