f;t;r;value
Entero;1;1;66.28123840530043
Medio Pollo;1;1;68.34477358530047
Medio Pollo Superior;1;1;68.70322876510673
Medio Pollo Inferior;1;1;73.8168417985722
Cuarto de Pollo Superior;1;1;72.85481603622334
Muslo Entero;1;1;78.26115336439243
Pechuga Completa;1;1;74.19874773292506
Ala Completa;1;1;95.52425251733192
Media Pechuga;1;1;80.58481726863985
Blanqueta;1;1;110.29218097307181
Alón;1;1;114.17292315589552
Punta;1;1;118.09710675803356
Jamoncito;1;1;99.03724802807822
Medio Muslo;1;1;80.05405692318807
Entero;2;1;66.28123840530043
Medio Pollo;2;1;68.34477358530047
Medio Pollo Superior;2;1;68.70322876510673
Medio Pollo Inferior;2;1;73.8168417985722
Cuarto de Pollo Superior;2;1;72.85481603622334
Muslo Entero;2;1;78.26115336439243
Pechuga Completa;2;1;74.19874773292506
Ala Completa;2;1;95.52425251733192
Media Pechuga;2;1;80.58481726863985
Blanqueta;2;1;110.29218097307181
Alón;2;1;114.17292315589552
Punta;2;1;118.09710675803358
Jamoncito;2;1;99.03724802807822
Medio Muslo;2;1;80.05405692318807
Entero;3;1;66.28123840530043
Medio Pollo;3;1;68.34477358530047
Medio Pollo Superior;3;1;68.70322876510673
Medio Pollo Inferior;3;1;73.8168417985722
Cuarto de Pollo Superior;3;1;72.85481603622334
Muslo Entero;3;1;78.26115336439243
Pechuga Completa;3;1;74.19874773292506
Ala Completa;3;1;95.52425251733192
Media Pechuga;3;1;80.58481726863985
Blanqueta;3;1;110.29218097307182
Alón;3;1;114.17292315589552
Punta;3;1;118.09710675803358
Jamoncito;3;1;99.03724802807822
Medio Muslo;3;1;80.05405692318807
Entero;4;1;66.28123840530043
Medio Pollo;4;1;68.34477358530047
Medio Pollo Superior;4;1;68.70322876510673
Medio Pollo Inferior;4;1;73.8168417985722
Cuarto de Pollo Superior;4;1;72.85481603622334
Muslo Entero;4;1;78.26115336439243
Pechuga Completa;4;1;74.19874773292506
Ala Completa;4;1;95.52425251733192
Media Pechuga;4;1;80.58481726863985
Blanqueta;4;1;110.29218097307181
Alón;4;1;114.17292315589552
Punta;4;1;118.09710675803358
